"Date","MDD","MDD_4qra","GNI","ratio","ratio1","GNIq","unemployment","GNI_cl","CPI_all_q","CPI","GNI_cl_qoq","GNIq_qoq","GNI_lcl","GNI_lq","GNI_rlcl","GNI_rlq","GNI_rcl","GNI_rq","rpp_price_index","rpp_price_index_g","rpp_price_index_l","NFC_credit_total","HH_credit_total","NFC_credit_national","growth_NFC","rpp_price_index_r","Nat_cred","Nat_cred_r","Nat_cred_l","Nat_cred_rl","HH_credit_r","NFC_credit_r","Nat_cred_ratio","Nat_cred_ratio_l","Nat_cred_ratio_cl","Tota_cred","Tota_cred_l","Tot_cred_ratio","Tot_cred_ratio_cl","Nat_cred_l_sa","GNI_sa","GNI_l_sa","rpp_price_index_sa","rpp_price_index_l_sa","Nat_cred_rl_sa","HH_cred_rl_sa","NFC_cred_rl_sa","GNI_rl_sa","rpp_price_index_rl_sa"
1978-04-01,NA,NA,NA,NA,NA,8411.3809272264,NA,8411.3809272264,20.5,0.163650878126663,0.0434703473380857,0.0434703473380857,0.924867301367684,0.924867301367684,1.71094896135677,1.71094896135677,1376.52987499847,1376.52987499847,10.9974058592296,33.5942960995387,1.04129025298651,4.70430225962132,1.37218571542533,2.17836373443448,0.906770944131666,1.79973512597823,3.55054944985981,0.581050535301698,1.26710236611937,-0.542917546047526,0.224559397282219,0.356491138019479,0.000422112549720249,-3.37457173575549,0.000422112549720249,6.07648797504665,0.783652642801097,0.000722412648721918,0.000722412648721918,0.545660751839408,8.42371510300922,0.925503670228321,11.0854122819695,1.04475184976938,-0.254219922948655,-0.686494868287343,-0.449499465968858,0.137651293755989,0.251807201675248
1978-07-01,NA,NA,NA,NA,NA,8761.79399975141,NA,8761.79399975141,21.1,0.168440659925492,0.041659398802256,0.041659398802256,0.942593038179872,0.942593038179872,1.71614610392702,1.71614610392702,1475.84236344935,1475.84236344935,11.3714281388706,29.1043313516692,1.05581501120328,5.18797199013275,1.43389747021098,2.34723531755342,0.928055111536511,1.91541086000668,3.7811327877644,0.636896502036951,1.33002364403937,-0.451148113789861,0.241526636147831,0.39536986588912,0.000431547784377454,-3.36497110877272,0.000431547784377454,6.62186946034373,0.820980615073376,0.000755766394477159,0.000755766394477159,0.59171184042061,8.76947314518662,0.942973502486755,11.3831128900327,1.05626104291112,-0.166144934204126,-0.609819236760127,-0.374905827235916,0.167194577372298,0.288160851676033
1978-10-01,NA,NA,NA,NA,NA,9112.20707227643,NA,9112.20707227643,21.5,0.171633847791378,0.0399933018894254,0.0399933018894254,0.959623580399971,0.959623580399971,1.72502064152921,1.72502064152921,1563.96316168661,1563.96316168661,11.3432326131746,24.8922959959452,1.05473683815487,5.59015507338074,1.53672991076848,2.50715425619746,0.936214958354183,1.94688265979181,4.04388416696594,0.694067399598997,1.3972056575645,-0.365186205613133,0.263754867601296,0.430312531997702,0.000443787562649813,-3.3528248732357,0.000443787562649813,7.12688498414922,0.85289975007626,0.000782125003044819,0.000782125003044819,0.596620119528675,9.10053679603648,0.959067009978334,11.2611009930654,1.05158085337835,-0.167449849620928,-0.564734552413396,-0.384289842120966,0.199326993033045,0.282844466180718
1979-01-01,NA,NA,NA,NA,NA,9532.80057174818,NA,9532.80057174818,22.4,0.178818520489622,0.0461571489909833,0.0461571489909833,0.979220507582603,0.979220507582603,1.72680801029329,1.72680801029329,1704.64129436263,1704.64129436263,12.3156905402413,21.3872504537205,1.09045876773083,5.97101661696149,1.60020749193643,2.83240179420231,0.885168997325662,2.20227356121398,4.43260928613873,0.792632634455888,1.48898841430554,-0.232395425144724,0.286146736184481,0.506485898271407,0.000464985001288646,-3.33256105563184,0.000464985001288646,7.57122410889792,0.879166101529276,0.000794228731831056,0.000794228731831056,0.647313564005695,9.52445753477845,0.978840249821545,12.298131093329,1.08983911814479,-0.104816317429952,-0.534394654626131,-0.302006525003627,0.229429413321078,0.346161401513818
1979-04-01,NA,NA,NA,NA,NA,9953.39407121994,NA,9953.39407121994,23.1,0.184406599254923,0.0441206648881591,0.0441206648881591,0.997971198841666,0.997971198841666,1.73219473999437,1.73219473999437,1835.47155171778,1835.47155171778,13.7375506217689,24.9162829635831,1.13790930577472,6.74562330470404,1.76053300060244,3.18615617301245,0.888971425253246,2.53329499225275,4.94668917361489,0.912202128077466,1.59871849898292,-0.0918936818005868,0.32465390351716,0.587548224560306,0.000496985162872045,-3.30365657661673,0.000496985162872045,8.50615630530648,0.9297333588516,0.000854598566523341,0.000854598566523341,0.690992943175941,9.96572824700276,0.998509040326883,13.8255570445088,1.14068263845649,-0.0515600094652324,-0.514388115571027,-0.231895186145091,0.26289722049134,0.401272048778982
1979-07-01,NA,NA,NA,NA,NA,10373.9875706917,NA,10373.9875706917,24,0.191591271953167,0.0422562893081762,0.0422562893081762,1.01594572331987,1.01594572331987,1.73357000265311,1.73357000265311,1987.56547389516,1987.56547389516,13.7041763260471,20.5141180042506,1.13685293788336,7.5881216348235,1.79938275519834,3.41517076739829,0.932941978605565,2.62560057337783,5.21455352259663,0.999062942062154,1.65145347071221,-0.000937497251098348,0.344746030799043,0.654316911263111,0.000502656619459295,-3.29872859386958,0.000502656619459295,9.38750439002184,0.972550153108024,0.000904908004376558,0.000904908004376558,0.727479221426255,10.3816667161269,1.01626708255956,13.7158610772091,1.13722307765995,0.0188159040839237,-0.457432889494384,-0.167021919739212,0.296951918577616,0.423539878469278
1979-10-01,NA,NA,NA,NA,NA,10794.5810701634,NA,10794.5810701634,24.9,0.19877594465141,0.0405430888176503,0.0405430888176503,1.03320579234448,1.03320579234448,1.73484196629358,1.73484196629358,2145.70304933797,2145.70304933797,13.6305227079024,20.1643585451225,1.13451251062593,8.13354078692567,1.85320605114999,3.75495193262757,0.909511181148061,2.7094200273558,5.60815798377756,1.11476690097973,1.72422232047985,0.108645325639254,0.36837278345105,0.746394117528684,0.000519534565290234,-3.28438555298566,0.000519534565290234,9.98674683807566,0.999424040742424,0.000925162984386614,0.000925162984386614,0.741504820304293,10.7829107939235,1.03273601234415,13.5483910877932,1.131887724496,0.0416942463806065,-0.423595856397377,-0.137359746054945,0.335293167168735,0.428218905921649
1980-01-01,NA,NA,NA,NA,NA,11100.3165049204,NA,11100.3165049204,25.8,0.205960617349654,0.0283230477190137,0.0283230477190137,1.0453353620642,1.0453353620642,1.73155117714582,1.73155117714582,2286.22804012997,2286.22804012997,14.7336007233975,19.6327617623698,1.16830889641511,8.94276063396916,1.90609278629664,3.88274689678395,0.967086455142819,3.03454150077427,5.78883968308058,1.19227299486545,1.75593187134331,0.175861564959631,0.392580046991377,0.799692947874075,0.000521502218474091,-3.28274383974175,0.000521502218474091,10.8488534202658,1.03538384145052,0.000977346313995354,0.000977346313995354,0.763092474973591,11.0919734679507,1.04500882207276,14.7160412764853,1.16779099729749,0.0737946389419625,-0.39948128938915,-0.101228736458225,0.357477581774884,0.484483326974595
1980-04-01,NA,NA,NA,NA,NA,11850.9782401432,NA,11850.9782401432,27.7,0.221128259712613,0.0676252550898016,0.0676252550898016,1.07375420070573,1.07375420070573,1.72910995268612,1.72910995268612,2620.58619413492,2620.58619413492,15.4620810403599,12.5534053782357,1.18926794517882,9.24711600127674,2.00408838692205,4.08805133005222,0.949779389569053,3.41910307199017,6.09213971697427,1.34714425354061,1.80699936926997,0.297986984152006,0.443160577310332,0.90398367623028,0.00051406218065089,-3.28898434582912,0.00051406218065089,11.2512043881988,1.05119901410536,0.000949390350754944,0.000949390350754944,0.782074663848706,11.863312415926,1.07420596753628,15.5500874630998,1.19173283610464,0.121558985636503,-0.37219443685044,-0.0444492960293069,0.417802973069669,0.532125102260559
1980-07-01,NA,NA,NA,NA,NA,12599.9823759663,NA,12599.9823759663,28.5,0.227514635444385,0.0632018826332763,0.0632018826332763,1.10036993765519,1.10036993765519,1.74336059869152,1.74336059869152,2866.68039687365,2866.68039687365,16.2768741910856,18.7730937185086,1.2115710067016,9.73606724133324,2.0760203793575,4.20241567907677,0.972786045513308,3.70322709775896,6.27843605843427,1.42843609099556,1.83712091418451,0.356580203147855,0.472325019784636,0.95611107121092,0.00049828927303978,-3.3025184620358,0.00049828927303978,11.8120876206907,1.07232665985089,0.000937468582751481,0.000937468582751481,0.806391628249252,12.6076615214015,1.10063454077359,16.2885589422476,1.21188266373678,0.168394527837629,-0.322054259109511,-0.00765455169312831,0.456430198126632,0.57164142401048
1980-10-01,NA,NA,NA,NA,NA,13515.2988221238,NA,13515.2988221238,29.4,0.234699308142629,0.0726442640033753,0.0726442640033753,1.13082565235548,1.13082565235548,1.76031384298817,1.76031384298817,3172.03128289335,3172.03128289335,17.0588684649812,25.1519756838906,1.23195022051775,10.0084363732786,2.20564011530545,4.45194633272344,0.943950210762306,4.0037046264272,6.65758644802889,1.56253093325212,1.89575702368043,0.446306899713815,0.517662209073817,1.04486872417831,0.000492596318856877,-3.30750883794174,0.000492596318856877,12.214076488584,1.08686063536395,0.000903722266842538,0.000903722266842538,0.817162729735563,13.5036285458839,1.13045048299221,16.976736844872,1.22985421674089,0.18991909196914,-0.278730373794424,0.0117091774470507,0.503859725864595,0.599315685174266
1981-01-01,NA,NA,NA,NA,NA,14336.8957651346,NA,14336.8957651346,31.2,0.249068653539117,0.0607901426245847,0.0607901426245847,1.15645512776041,1.15645512776041,1.76013605478681,1.76013605478681,3570.87132415274,3570.87132415274,17.4777734181791,18.6252685022457,1.24248610485498,10.6027163924208,2.30709131232444,4.99187054201908,0.891839300568629,4.35316549212764,7.29896185434352,1.81794260129471,1.98773212630753,0.597705422811715,0.574624126752442,1.24331847454227,0.000509103363371979,-3.29319403380323,0.000509103363371979,12.9098077047453,1.11091977337486,0.000900460456449726,0.000900460456449726,0.863658449170477,14.3285527281649,1.15620232620237,17.4602139712669,1.24204956159012,0.257889140557494,-0.236102754935342,0.0919164095225931,0.551723657963973,0.640472778426766
1981-04-01,NA,NA,NA,NA,NA,14894.0967934664,NA,14894.0967934664,32.5,0.259446514103246,0.0388648308155231,0.0388648308155231,1.17301417190105,1.17301417190105,1.75896633196702,1.75896633196702,3864.22149378119,3864.22149378119,18.0267230409138,16.5866547579175,1.25591678636774,11.888595160205,2.50392221204678,5.08504013469455,0.981677707509173,4.67697045366976,7.58896234674133,1.96892982652283,2.02669486885212,0.677490159876562,0.649633889501226,1.3192959370216,0.000509528201137406,-3.29283177385694,0.000509528201137406,14.3925173722518,1.15813676233551,0.000966323609402443,0.000966323609402443,0.878020123681313,14.9064309692492,1.17337367323806,18.1147294636537,1.25803185240204,0.288871140061683,-0.200037535951619,0.119924423680961,0.586658269212216,0.66865889540025
1981-07-01,NA,NA,NA,NA,NA,15458.4696088671,NA,15458.4696088671,34.3,0.273815859499734,0.0378923826819961,0.0378923826819961,1.18916649648251,1.18916649648251,1.75170789748458,1.75170789748458,4232.77414250246,4232.77414250246,18.656806727386,14.6215576059674,1.27083731254275,12.1104870460695,2.56219234092668,5.25493317195684,0.96766980060395,5.10852956957961,7.81712551288352,2.1404529411275,2.05631690550989,0.761017461370533,0.701568898034474,1.43888404309302,0.00050568560217627,-3.29611941137519,0.00050568560217627,14.6726793869961,1.16650942786742,0.000949167657487892,0.000949167657487892,0.899919452706822,15.4661487543023,1.18938218293126,18.668491478548,1.27110922587563,0.339584086360103,-0.151431983004343,0.165927181371983,0.625982551155024,0.71051706858287
